it,start,end,latency,sol,period
529,26026440,26244218,217778,1,49385
530,26075790,26293558,217768,1,49371
531,26125179,26342941,217762,1,49375
532,26174573,26392297,217724,1,49369
533,26223974,26441623,217649,1,49356
534,26273327,26490997,217670,1,49361
535,26322670,26540552,217882,1,49419
536,26372039,26589874,217835,1,49390
537,26421385,26639360,217975,1,49419
538,26470733,26688722,217989,1,49401
539,26520284,26738388,218104,1,49481
540,26569617,26787860,218243,1,49478
541,26619081,26837260,218179,1,49454
542,26668459,26886744,218285,1,49463
543,26718097,26936039,217942,1,49413
544,26767603,26985360,217757,1,49385
545,26817019,27034726,217707,1,49379
546,26866505,27084052,217547,1,49363
547,26915837,27133391,217554,1,49356
548,26965133,27182761,217628,1,49360
549,27014491,27232164,217673,1,49373
550,27063793,27281530,217737,1,49370
551,27113136,27330925,217789,1,49378
552,27162515,27380240,217725,1,49359
553,27211876,27429575,217699,1,49351
554,27261268,27478910,217642,1,49346
555,27310643,27528323,217680,1,49366
556,27359995,27577692,217697,1,49367
557,27409343,27627047,217704,1,49363
558,27458666,27676351,217685,1,49345
559,27508042,27725754,217712,1,49362
560,27557439,27775120,217681,1,49363
561,27606778,27824483,217705,1,49363
562,27656130,27873937,217807,1,49390
563,27705489,27923309,217820,1,49385
564,27754865,27972596,217731,1,49355
565,27804229,28022007,217778,1,49372
566,27853619,28071339,217720,1,49360
567,27903037,28120675,217638,1,49352
568,27952372,28170093,217721,1,49372
569,28001706,28219481,217775,1,49377
570,28051097,28268807,217710,1,49361
571,28100457,28318194,217737,1,49369
572,28149790,28367529,217739,1,49359
573,28199197,28416878,217681,1,49356
574,28248534,28466233,217699,1,49355
575,28297948,28515620,217672,1,49365
576,28347263,28564930,217667,1,49348
577,28396593,28614306,217713,1,49356
578,28445979,28663641,217662,1,49350
579,28495356,28712979,217623,1,49346
580,28544706,28762506,217800,1,49400
581,28594037,28811867,217830,1,49388
582,28643399,28861264,217865,1,49391
583,28692754,28910618,217864,1,49380
584,28742246,28960027,217781,1,49388
585,28791581,29009430,217849,1,49393
586,28841002,29058805,217803,1,49387
587,28890333,29108203,217870,1,49390
588,28939766,29157553,217787,1,49378
589,28989138,29206938,217800,1,49380
590,29038523,29256253,217730,1,49360
591,29087914,29305586,217672,1,49352
592,29137320,29354945,217625,1,49354
593,29186655,29404260,217605,1,49342
594,29236029,29453636,217607,1,49352
595,29285348,29503010,217662,1,49359
596,29334704,29552409,217705,1,49371
597,29384020,29601750,217730,1,49362
598,29433385,29651141,217756,1,49370
599,29482730,29700506,217776,1,49368
600,29532106,29749897,217791,1,49375
601,29581513,29799253,217740,1,49369
602,29630872,29848789,217917,1,49419
603,29680234,29898231,217997,1,49426
604,29729608,29947593,217985,1,49407
605,29778947,29996906,217959,1,49378
606,29828545,30046488,217943,1,49439
607,29877858,30095898,218040,1,49430
608,29927308,30145263,217955,1,49411
609,29976670,30194634,217964,1,49399
610,30026280,30243951,217671,1,49374
611,30075620,30293236,217616,1,49347
612,30124975,30342619,217644,1,49358
613,30174366,30391961,217595,1,49353
614,30223737,30441313,217576,1,49352
615,30273025,30490676,217651,1,49355
616,30322378,30540221,217843,1,49412
617,30371727,30589567,217840,1,49392
618,30421086,30638940,217854,1,49386
619,30470430,30688323,217893,1,49385
620,30519960,30737702,217742,1,49383
621,30569281,30787076,217795,1,49380
622,30618685,30836611,217926,1,49427
623,30668048,30886112,218064,1,49449
624,30717461,30935506,218045,1,49432
625,30766840,30984855,218015,1,49407
626,30816364,31034227,217863,1,49396
627,30865878,31083550,217672,1,49374
628,30915263,31132887,217624,1,49363
629,30964608,31182260,217652,1,49366
630,31013959,31231587,217628,1,49354
631,31063278,31280936,217658,1,49352
632,31112658,31330333,217675,1,49366
633,31161993,31379712,217719,1,49369
634,31211343,31429055,217712,1,49361
635,31260664,31478350,217686,1,49341
636,31310047,31527829,217782,1,49382
637,31359438,31577161,217723,1,49367
638,31408808,31626497,217689,1,49358
