it,start,end,latency,sol,period
247,11824068,12227838,403770,1,49205
248,11873309,12277125,403816,1,49230
249,11922570,12326426,403856,1,49251
250,11971750,12375713,403963,1,49262
251,12020932,12425212,404280,1,49333
252,12070094,12474463,404369,1,49308
253,12119310,12523863,404553,1,49335
254,12168507,12573089,404582,1,49302
255,12217716,12622369,404653,1,49296
256,12267025,12671575,404550,1,49269
257,12316293,12720891,404598,1,49283
258,12365580,12770137,404557,1,49271
259,12415084,12819372,404288,1,49260
260,12464302,12868535,404233,1,49231
261,12513763,12917772,404009,1,49233
262,12563016,12967024,404008,1,49238
263,12612233,13016163,403930,1,49208
264,12661442,13065359,403917,1,49205
265,12710812,13114666,403854,1,49235
266,12759997,13163921,403924,1,49241
267,12809261,13213201,403940,1,49252
268,12858433,13262357,403924,1,49223
269,12907681,13311623,403942,1,49236
270,12956895,13360841,403946,1,49230
271,13006072,13410159,404087,1,49257
272,13055287,13459313,404026,1,49226
273,13104517,13508567,404050,1,49234
274,13153788,13557777,403989,1,49227
275,13203125,13607056,403931,1,49242
276,13252228,13656276,404048,1,49235
277,13301474,13705476,404002,1,49225
278,13350738,13754673,403935,1,49216
279,13400025,13803917,403892,1,49224
280,13449210,13853140,403930,1,49224
281,13498468,13902356,403888,1,49221
282,13547682,13951555,403873,1,49214
283,13596925,14000797,403872,1,49223
284,13646158,14049966,403808,1,49206
285,13695372,14099205,403833,1,49216
286,13744581,14148423,403842,1,49216
287,13793779,14197637,403858,1,49216
288,13843049,14246828,403779,1,49208
289,13892246,14296074,403828,1,49219
290,13941419,14345315,403896,1,49226
291,13990696,14394609,403913,1,49246
292,14039891,14443809,403918,1,49232
293,14089073,14493055,403982,1,49236
294,14138293,14542342,404049,1,49251
295,14187539,14591572,404033,1,49245
296,14236680,14640748,404068,1,49224
297,14285944,14689934,403990,1,49212
298,14335167,14739153,403986,1,49214
299,14384496,14788442,403946,1,49237
300,14433683,14837650,403967,1,49228
301,14482962,14886871,403909,1,49226
302,14532166,14936109,403943,1,49229
303,14581407,14985392,403985,1,49245
304,14630646,15034591,403945,1,49231
305,14679839,15083823,403984,1,49231
306,14729005,15133005,404000,1,49216
307,14778282,15182285,404003,1,49235
308,14827529,15231469,403940,1,49220
309,14876741,15280695,403954,1,49221
310,14926006,15329965,403959,1,49236
311,14975239,15379541,404302,1,49338
312,15024444,15428814,404370,1,49318
313,15073685,15477969,404284,1,49269
314,15122930,15527210,404280,1,49261
315,15172149,15576414,404265,1,49243
316,15221363,15625660,404297,1,49244
317,15270574,15674877,404303,1,49236
318,15319851,15724091,404240,1,49229
319,15369395,15773348,403953,1,49237
320,15418716,15822590,403874,1,49239
321,15467877,15871782,403905,1,49224
322,15517077,15921001,403924,1,49223
323,15566331,15970267,403936,1,49236
324,15615557,16019428,403871,1,49213
325,15664732,16068578,403846,1,49194
326,15713958,16117774,403816,1,49194
327,15763248,16167019,403771,1,49209
328,15812433,16216252,403819,1,49216
329,15861652,16265426,403774,1,49204
330,15910891,16314620,403729,1,49201
331,15960112,16363878,403766,1,49218
332,16009320,16413418,404098,1,49314
333,16058503,16462646,404143,1,49288
334,16107694,16511797,404103,1,49247
335,16156871,16561007,404136,1,49236
336,16206123,16610281,404158,1,49247
337,16255327,16659462,404135,1,49227
338,16304496,16708687,404191,1,49226
339,16353740,16757883,404143,1,49217
340,16403296,16807091,403795,1,49214
341,16452514,16856300,403786,1,49212
342,16501674,16905541,403867,1,49221
343,16550938,16954799,403861,1,49232
344,16600144,17004063,403919,1,49241
345,16649356,17053300,403944,1,49240
346,16698585,17102609,404024,1,49260
347,16747771,17151828,404057,1,49248
348,16796948,17201007,404059,1,49227
349,16846179,17250282,404103,1,49241
350,16895440,17299490,404050,1,49231
351,16944668,17348719,404051,1,49230
352,16993914,17398188,404274,1,49302
353,17043186,17447424,404238,1,49282
354,17092476,17496649,404173,1,49265
355,17141676,17545867,404191,1,49251
356,17190924,17595233,404309,1,49285
357,17240149,17644430,404281,1,49258
358,17289350,17693809,404459,1,49294
359,17338586,17743036,404450,1,49274
360,17388062,17792277,404215,1,49264
361,17437296,17841464,404168,1,49241
362,17486546,17890667,404121,1,49229
363,17535756,17939897,404141,1,49229
364,17585078,17989203,404125,1,49252
365,17634329,18038406,404077,1,49237
366,17683712,18087572,403860,1,49216
367,17732902,18136813,403911,1,49223
368,17782114,18186187,404073,1,49268
369,17831380,18235363,403983,1,49240
370,17880530,18284642,404112,1,49252
371,17929758,18333871,404113,1,49245
372,17979043,18383115,404072,1,49244
373,18028297,18432388,404091,1,49253
374,18077445,18481637,404192,1,49252
375,18126724,18530801,404077,1,49225
376,18176024,18580054,404030,1,49233
377,18225261,18629292,404031,1,49235
378,18274489,18678522,404033,1,49233
379,18323790,18727719,403929,1,49222
380,18372989,18776927,403938,1,49218
381,18422300,18826232,403932,1,49244
382,18471533,18875591,404058,1,49278
383,18520661,18924892,404231,1,49285
384,18569913,18974140,404227,1,49274
385,18619190,19023347,404157,1,49254
386,18668373,19072545,404172,1,49237
387,18717588,19121812,404224,1,49246
388,18766847,19171010,404163,1,49231
389,18816098,19220261,404163,1,49237
390,18865480,19269465,403985,1,49227
391,18914797,19318699,403902,1,49229
392,18964009,19368034,404025,1,49261
393,19013259,19417297,404038,1,49261
394,19062426,19466506,404080,1,49245
395,19111703,19515729,404026,1,49239
396,19160900,19564962,404062,1,49237
397,19210144,19614276,404132,1,49260
398,19259383,19663456,404073,1,49236
399,19308571,19712653,404082,1,49224
400,19357903,19761902,403999,1,49231
401,19407199,19811081,403882,1,49215
402,19456381,19860243,403862,1,49199
403,19505582,19909492,403910,1,49214
404,19554886,19958863,403977,1,49261
405,19604148,20008080,403932,1,49248
406,19653334,20057350,404016,1,49254
407,19702575,20106605,404030,1,49254
408,19751783,20155895,404112,1,49265
409,19800963,20205142,404179,1,49259
410,19850117,20254344,404227,1,49242
411,19899391,20303510,404119,1,49219
412,19948720,20352820,404100,1,49246
413,19997948,20402268,404320,1,49307
414,20047254,20451474,404220,1,49276
415,20096454,20500661,404207,1,49249
416,20145732,20549917,404185,1,49251
417,20195044,20599157,404113,1,49248
418,20244217,20648376,404159,1,49239
419,20293378,20697535,404157,1,49215
420,20342698,20746750,404052,1,49215
421,20392124,20795987,403863,1,49221
422,20441340,20845223,403883,1,49226
423,20490565,20894488,403923,1,49237
424,20539779,20943686,403907,1,49225
425,20589007,20992929,403922,1,49230
426,20638284,21042146,403862,1,49226
427,20687438,21091422,403984,1,49241
428,20736615,21140612,403997,1,49226
429,20785821,21189846,404025,1,49228
430,20835120,21239054,403934,1,49222
431,20884341,21288233,403892,1,49209
432,20933560,21337408,403848,1,49199
433,20982817,21386703,403886,1,49227
434,21032035,21435992,403957,1,49246
435,21081290,21485216,403926,1,49239
436,21130508,21534509,404001,1,49255
437,21179686,21583673,403987,1,49228
438,21228928,21632876,403948,1,49220
439,21278112,21682128,404016,1,49229
440,21327329,21731290,403961,1,49209
441,21376574,21780471,403897,1,49201
442,21425857,21829709,403852,1,49212
443,21475115,21878923,403808,1,49212
444,21524377,21928139,403762,1,49213
445,21573572,21977369,403797,1,49218
446,21622786,22026614,403828,1,49226
447,21671978,22075833,403855,1,49224
448,21721164,22125066,403902,1,49226
449,21770395,22174305,403910,1,49230
450,21819609,22223542,403933,1,49232
451,21868792,22272748,403956,1,49224
452,21918067,22322106,404039,1,49264
453,21967266,22371366,404100,1,49263
454,22016482,22420774,404292,1,49306
455,22065685,22469935,404250,1,49262
456,22114962,22519114,404152,1,49237
457,22164170,22568316,404146,1,49227
458,22213407,22617532,404125,1,49223
459,22262641,22666778,404137,1,49230
