step,start,end,latency,execution
853,4796832,4816245,19413,6575
854,4800182,4819585,19403,6577
855,4803488,4822901,19413,6430
856,4806670,4826107,19437,6307
857,4809842,4829391,19549,6397
858,4813022,4832735,19713,6532
859,4816282,4836043,19761,6580
860,4819625,4839387,19762,6587
861,4822939,4842579,19640,6328
862,4826147,4845704,19557,6349
863,4829430,4848987,19557,6558
864,4832775,4852332,19557,6579
865,4836082,4855640,19558,6583
866,4839426,4858951,19525,6434
867,4842615,4862157,19542,6270
868,4845746,4865501,19755,6566
869,4849025,4868803,19778,6578
870,4852371,4872150,19779,6584
871,4855677,4875464,19787,6559
872,4858991,4878691,19700,6363
873,4862192,4881905,19713,6492
874,4865541,4885248,19707,6575
875,4868840,4888582,19742,6613
876,4872188,4891922,19734,6583
877,4875501,4895229,19728,6466
878,4878731,4898466,19735,6378
879,4881939,4901605,19666,6416
880,4885288,4904941,19653,6599
881,4888619,4908248,19629,6582
882,4891962,4911589,19627,6574
883,4895267,4914906,19639,6485
884,4898506,4918131,19625,6290
885,4901640,4921455,19815,6595
886,4904979,4924797,19818,6578
887,4908286,4928117,19831,6592
888,4911628,4931460,19832,6587
889,4914944,4934779,19835,6475
890,4918170,4938008,19838,6481
891,4921493,4941335,19842,6600
892,4924837,4944682,19845,6592
