step,start,end,latency,execution
331,5940799,6054004,113205,19921
332,5950667,6066077,115410,21939
333,5960536,6076072,115536,19860
334,5970404,6088119,117715,21914
335,5980274,6098171,117897,19917
336,5990142,6110200,120058,21896
337,6000011,6120254,120243,19944
338,6009905,6132290,122385,21902
339,6019774,6142304,122530,19880
340,6029643,6154374,124731,21937
341,6039513,6164399,124886,19892
342,6049383,6176394,127011,21865
343,6059257,6186385,127128,19856
344,6069125,6198411,129286,21893
345,6078995,6208417,129422,19871
346,6088863,6220431,131568,21879
347,6098731,6230414,131683,19851
348,6108601,6242412,133811,21863
349,6118469,6252489,134020,19940
350,6128335,6264567,136232,21938
351,6138199,6274563,136364,19859
352,6148065,6286612,138547,21915
353,6157934,6296593,138659,19846
354,6167802,6308650,140848,21922
355,6177670,6318687,141017,19903
356,6187538,6330748,143210,21926
357,6197406,6340771,143365,19891
358,6207276,6352809,145533,21910
359,6217154,6362769,145615,19831
360,6227028,6374806,147778,21901
361,6236896,6384796,147900,19855
362,6246764,6396841,150077,21911
363,6256633,6406855,150222,19880
364,6266501,6418909,152408,21920
365,6276371,6428977,152606,19930
366,6286236,6441025,154789,21913
367,6296104,6450996,154892,19835
368,6305972,6463015,157043,21885
369,6315841,6473067,157226,19918
370,6325709,6485125,159416,21924
371,6335578,6495091,159513,19831
372,6345446,6507102,161656,21877
373,6355315,6517125,161810,19888
374,6365182,6529186,164004,21928
375,6375052,6539188,164136,19864
376,6384918,6551232,166314,21909
377,6394786,6561261,166475,19892
378,6404652,6573303,168651,21908
379,6414520,6583376,168856,19939
380,6424390,6595454,171064,21943
381,6434257,6605521,171264,19932
382,6444125,6617693,173568,22034
383,6453990,6627726,173736,19896
384,6463857,6639755,175898,21893
385,6473725,6649788,176063,19899
386,6483594,6661805,178211,21883
387,6493462,6671821,178359,19883
388,6503331,6683845,180514,21889
389,6513199,6693898,180699,19920
390,6523069,6705948,182879,21916
391,6532937,6715975,183038,19893
392,6542805,6728008,185203,21900
393,6552674,6738001,185327,19853
394,6562538,6750041,187503,21906
395,6572407,6760068,187661,19892
396,6582275,6772119,189844,21917
397,6592144,6782104,189960,19849
398,6602012,6794189,192177,21974
399,6611906,6804210,192304,19892
400,6621781,6816238,194457,21894
401,6631649,6826299,194650,19927
402,6641518,6838329,196811,21895
403,6651386,6848359,196973,19896
404,6661255,6860378,199123,21882
405,6671122,6870422,199300,19909
406,6680990,6882430,201440,21873
407,6690858,6892450,201592,19883
408,6700724,6904511,203787,21925
409,6710592,6914576,203984,19930
410,6720459,6925817,205358,21104
411,6730325,6935839,205514,19887
412,6740194,6945901,205707,19927
413,6750062,6957655,207593,21620
414,6759931,6969705,209774,21913
415,6769799,6979784,209985,19945
416,6779668,6991825,212157,21903
417,6789533,7001840,212307,19881
418,6799402,7013865,214463,21883
419,6809263,7023924,214661,19925
420,6819132,7035986,216854,21926
421,6829000,7048038,219038,21917
422,6838868,7058024,219156,19845
423,6848731,7070104,221373,21945
424,6858599,7080134,221535,19895
425,6868468,7092186,223718,21915
426,6878335,7102204,223869,19881
427,6888202,7114260,226058,21919
428,6898068,7124265,226197,19870
429,6907936,7136346,228410,21945
430,6917803,7148410,230607,21929
431,6927672,7158409,230737,19861
432,6937538,7170421,232883,21994
433,6947523,7180490,232967,19975
434,6957433,7192571,235138,21946
435,6967301,7202592,235291,19885
436,6977167,7214619,237452,21890
437,6987033,7224642,237609,19886
438,6996899,7236640,239741,21861
439,7006766,7246509,239743,19733
440,7016634,7256451,239817,19804
441,7026500,7268454,241954,21868
442,7036368,7278527,242159,19937
443,7046235,7290600,244365,21938
444,7056104,7300651,244547,19914
445,7065970,7312706,246736,19918
446,7075838,7324671,248833,21828
447,7085704,7334747,249043,19942
448,7095572,7346732,251160,21844
449,7105434,7356775,251341,19909
450,7115302,7368740,253438,21828
451,7125169,7378769,253600,19892
452,7135036,7390775,255739,21877
453,7144910,7402756,257846,21845
454,7154776,7412790,258014,19893
455,7164638,7424864,260226,21938
456,7174505,7434824,260319,19825
457,7184373,7446817,262444,21856
458,7194239,7456836,262597,19883
459,7204107,7468859,264752,21907
460,7213994,7478896,264902,19908
461,7223869,7490969,267100,21843
462,7233655,7502967,269312,21759
463,7243419,7512995,269576,19783
464,7253177,7525011,271834,21874
465,7263037,7535042,272005,19888
466,7272913,7547086,274173,21904
467,7282776,7557150,274374,19924
468,7292640,7569159,276519,21868
