step,start,end,latency,execution
244,9598999,9810412,211413,83918
245,9644357,9851967,207610,76196
246,9679000,9890065,211065,79451
247,9720356,9931620,211264,80195
248,9758999,9973840,214841,83575
249,9800356,10014178,213822,78978
250,9838999,10049836,210837,77012
251,9880356,10087439,207083,76244
252,9918999,10136383,217384,84943
253,9955002,10173928,218926,77540
254,9994999,10216912,221913,86983
255,10039001,10250394,211393,69475
256,10075000,10293894,218894,84880
257,10116384,10332173,215789,72893
258,10151002,10369923,218921,79136
259,10192391,10407467,215076,80151
260,10235001,10456804,221803,89334
261,10275002,10490277,215275,73467
262,10314999,10536613,221614,90335
263,10359001,10569426,210425,68808
264,10394999,10616583,221584,80511
265,10428356,10649131,220775,69087
266,10464898,10700989,236091,93958
267,10507002,10735130,228128,72034
268,10544898,10778385,233487,85354
269,10587002,10840404,253402,99940
270,10624927,10862286,237359,67957
271,10671006,10896402,225396,78108
272,10715002,10960670,245668,96266
273,10747004,10986323,239319,77647
274,10799001,11040578,241577,78254
275,10823004,11082001,258997,87408
276,10868991,11100796,231805,64805
277,10915004,11163015,248011,90254
278,10943042,11200576,257534,89518
279,10995002,11238147,243145,66342
280,11023776,11260341,236565,69416
281,11071002,11293743,222741,68499
282,11106103,11356539,250436,111692
283,11155002,11398118,243116,63567
284,11176993,11418830,241837,62717
285,11219002,11452281,233279,79343
286,11264897,11516442,251545,102263
287,11303002,11553987,250985,75438
288,11340898,11587482,246584,71596
289,11379001,11610514,231513,68926
290,11424898,11676410,251512,103996
291,11463002,11713954,250952,67437
292,11492898,11743527,250629,71673
293,11535001,11776965,241964,72660
294,11574226,11832521,258295,100328
295,11619002,11869974,250972,69715
296,11651267,11911546,260279,76874
297,11686571,11937104,250533,71659
298,11732675,11966579,233904,59544
299,11762748,12031397,268649,116068
300,11814001,12068913,254912,74873
301,11851362,12110390,259028,83037
302,11892926,12147979,255053,65620
303,11920961,12181416,260455,81372
304,11968898,12228569,259671,84063
305,12005812,12266116,260304,83592
306,12051859,12307677,255818,71587
307,12081888,12337220,255332,75621
308,12127968,12390723,262755,83582
309,12158062,12428843,270781,84159
310,12204111,12462360,258249,69969
311,12240567,12503928,263361,88772
312,12287774,12536199,248425,61165
313,12316671,12577637,260966,85661
314,12360898,12627718,266820,88183
315,12399005,12665262,266257,83435
316,12444898,12702771,257873,68912
317,12476304,12740295,263991,82116
318,12520898,12781839,260941,74205
319,12553563,12839360,285797,92881
320,12588926,12868937,280011,75649
321,12635002,12902429,267427,72715
322,12674227,12939975,265748,75630
323,12712314,12977503,265189,72752
324,12747540,13010865,263325,75091
325,12789272,13080384,291112,105155
326,12824911,13101945,277034,71648
327,12875002,13139440,264438,72718
328,12910228,13180914,270686,79530
329,12948287,13210458,262171,64769
330,12983514,13268667,285153,100372
331,13025680,13306161,280481,72854
332,13061043,13338041,276998,77835
333,13107002,13376865,269863,78046
334,13146227,13414381,268154,79606
335,13188321,13478983,290662,99853
336,13223576,13509023,285447,63337
337,13256876,13546500,289624,76701
338,13296104,13576601,280497,76996
339,13343002,13614145,271143,75438
340,13380898,13668431,287533,91616
341,13418232,13705948,287716,76768
342,13457486,13739532,282046,71097
343,13495002,13771587,276585,71276
344,13534226,13812359,278133,85544
345,13579002,13871261,292259,98153
346,13618255,13905789,287534,71856
347,13655585,13943241,287656,76698
348,13694835,13980785,285950,70927
349,13728221,14030152,301931,98042
350,13776898,14071717,294819,79665
351,13815001,14111955,296954,78194
352,13852959,14142123,289164,67523
353,13890318,14179579,289261,76657
354,13929522,14217110,287588,75008
355,13967002,14271209,304207,99992
356,14012898,14308753,295855,75644
357,14051001,14349461,298460,79902
358,14090199,14379642,289443,67535
359,14127557,14417185,289628,78882
360,14168899,14454623,285724,71537
