it,start,end,latency,sol
644,14318041,14653960,335919,1
645,14337599,14673501,335902,1
646,14357149,14693167,336018,1
647,14376753,14712864,336111,1
648,14396310,14732447,336137,1
649,14415833,14752036,336203,1
650,14435401,14771639,336238,1
651,14454937,14791166,336229,1
652,14474530,14810709,336179,1
653,14494062,14830301,336239,1
654,14513586,14849824,336238,1
655,14533179,14869320,336141,1
656,14552775,14888886,336111,1
657,14572333,14908409,336076,1
658,14591945,14927997,336052,1
659,14611485,14947654,336169,1
660,14631013,14967194,336181,1
661,14650596,14986775,336179,1
662,14670138,15006220,336082,1
663,14689701,15025832,336131,1
664,14709423,15045289,335866,1
665,14729023,15064781,335758,1
666,14748622,15084364,335742,1
667,14768212,15103961,335749,1
668,14787738,15123442,335704,1
669,14807247,15143100,335853,1
670,14826789,15162636,335847,1
671,14846314,15182075,335761,1
672,14865846,15201727,335881,1
673,14885406,15221196,335790,1
674,14904997,15240768,335771,1
675,14924587,15260409,335822,1
676,14944270,15280021,335751,1
677,14963810,15299479,335669,1
678,14983310,15319441,336131,1
679,15002830,15338988,336158,1
680,15022368,15358636,336268,1
681,15041916,15378143,336227,1
682,15061447,15397708,336261,1
683,15081001,15417369,336368,1
684,15100550,15436927,336377,1
685,15120087,15456453,336366,1
686,15139623,15476022,336399,1
687,15159181,15495505,336324,1
688,15178720,15515032,336312,1
689,15198245,15534608,336363,1
690,15217834,15554145,336311,1
691,15237404,15573654,336250,1
692,15256986,15593301,336315,1
693,15276558,15612867,336309,1
694,15296127,15632476,336349,1
695,15315959,15652011,336052,1
696,15335584,15671587,336003,1
697,15355172,15691142,335970,1
698,15374735,15710681,335946,1
699,15394270,15730221,335951,1
700,15413857,15749706,335849,1
701,15433390,15769256,335866,1
702,15452957,15788836,335879,1
703,15472545,15808398,335853,1
704,15492046,15827990,335944,1
705,15511593,15847503,335910,1
706,15531148,15867046,335898,1
707,15550720,15886688,335968,1
708,15570309,15906196,335887,1
709,15589893,15926002,336109,1
710,15609462,15945622,336160,1
711,15629007,15965230,336223,1
712,15648567,15984742,336175,1
713,15668136,16004385,336249,1
714,15687673,16023989,336316,1
715,15707215,16043599,336384,1
716,15726766,16063158,336392,1
717,15746306,16082831,336525,1
718,15765891,16102402,336511,1
719,15785434,16122063,336629,1
720,15804980,16141627,336647,1
721,15824550,16161144,336594,1
722,15844089,16180706,336617,1
723,15863613,16200280,336667,1
724,15883193,16219858,336665,1
725,15902809,16239358,336549,1
726,15922516,16259009,336493,1
727,15942161,16278525,336364,1
728,15961760,16298230,336470,1
729,15981325,16317751,336426,1
730,16000954,16337301,336347,1
731,16020550,16356834,336284,1
732,16040112,16376406,336294,1
733,16059733,16396012,336279,1
734,16079344,16415490,336146,1
735,16098950,16435153,336203,1
736,16118577,16454775,336198,1
737,16138148,16474263,336115,1
738,16157707,16493865,336158,1
739,16177293,16513465,336172,1
740,16196846,16533044,336198,1
741,16216437,16552602,336165,1
742,16235976,16572144,336168,1
743,16255576,16591729,336153,1
744,16275137,16611349,336212,1
745,16294785,16630928,336143,1
746,16314353,16650472,336119,1
747,16333893,16670097,336204,1
748,16353438,16689658,336220,1
749,16373017,16709038,336021,1
750,16392572,16728649,336077,1
751,16412129,16748171,336042,1
752,16431703,16767738,336035,1
753,16451269,16787283,336014,1
754,16470869,16806834,335965,1
755,16490442,16826312,335870,1
756,16510010,16845924,335914,1
757,16529633,16865452,335819,1
758,16549184,16885007,335823,1
759,16568718,16904476,335758,1
760,16588314,16924069,335755,1
761,16607863,16943600,335737,1
762,16627459,16963148,335689,1
763,16646987,16982897,335910,1
764,16666574,17002437,335863,1
765,16686132,17021967,335835,1
766,16705667,17041511,335844,1
767,16725182,17061074,335892,1
768,16744730,17080624,335894,1
769,16764275,17100119,335844,1
770,16783820,17120134,336314,1
771,16803365,17139789,336424,1
772,16822906,17159322,336416,1
773,16842493,17178834,336341,1
774,16862039,17198421,336382,1
