step,start,end,latency,execution
313,14188326,16176673,1988347,119954
314,14246932,16235708,1988776,120647
315,14308582,16297303,1988721,122420
316,14369463,16358226,1988763,118878
317,14427503,16418788,1991285,128883
318,14495907,16477834,1981927,119591
319,14556512,16539768,1983256,122242
320,14616906,16600353,1983447,121132
321,14677614,16660879,1983265,120848
322,14738067,16720115,1982048,111029
323,14789920,16781549,1991629,130298
324,14858867,16842578,1983711,121645
325,14919540,16903018,1983478,112625
326,14971810,16962198,1990388,127579
327,15040268,17024147,1983879,122087
328,15100490,17084703,1984213,120847
329,15160841,17144361,1983520,112842
330,15214111,17204226,1990115,127637
331,15281943,17265958,1984015,121853
332,15342148,17325903,1983755,120657
333,15402943,17386313,1983370,120294
334,15462887,17445581,1982694,112565
335,15516246,17507403,1991157,129641
336,15584149,17567941,1983792,120967
337,15644644,17628665,1984021,112896
338,15696898,17687635,1990737,127617
339,15765606,17749206,1983600,115751
340,15819845,17810466,1990621,120563
341,15879233,17870789,1991556,121839
342,15940811,17970783,2029972,159866
343,16000758,18071635,2070877,168187
344,16068127,18172121,2103994,152415
345,16120116,18272878,2152762,169477
346,16188895,18373767,2184872,153422
347,16241514,18473702,2232188,168206
348,16309845,18573086,2263241,160032
349,16370553,18674744,2304191,162088
350,16431056,18775624,2344568,153526
351,16483765,18875711,2391946,168282
352,16552021,18975538,2423517,160261
353,16612517,19076076,2463559,161250
354,16673262,19177796,2504534,153819
355,16725440,19277801,2552361,168598
356,16794095,19378764,2584669,161452
357,16854649,19478708,2624059,160423
358,16915163,19578761,2663598,152681
359,16967851,19679781,2711930,169092
360,17035984,19780805,2744821,161663
361,17096707,19880790,2784083,160584
362,17157364,19981149,2823785,152249
363,17209314,20081563,2872249,169089
364,17278073,20183193,2905120,161809
365,17338337,20283235,2944898,160671
366,17399003,20383366,2984363,153896
367,17452828,20484375,3031547,168132
368,17520012,20584806,3064794,160702
369,17580342,20684516,3104174,160191
370,17640882,20785378,3144496,153472
371,17693561,20886489,3192928,168994
372,17761505,20986740,3225235,160934
373,17822247,21087318,3265071,161091
374,17882819,21187439,3304620,199782
375,17982515,21288243,3305728,194046
376,18075793,21389326,3313533,209731
377,18184503,21489644,3305141,200857
378,18285101,21590718,3305617,201497
379,18385583,21690453,3304870,200021
380,18485927,21791322,3305395,195126
381,18580243,21891445,3311202,200860
382,18681016,21992378,3311362,206972
383,18787093,22092316,3305223,200586
384,18887778,22192676,3304898,199615
385,18987067,22294430,3307363,197648
386,19083045,22393716,3310671,199907
387,19183702,22495449,3311747,207154
388,19289182,22595452,3306270,201276
389,19390504,22696480,3305976,200238
390,19489751,22796783,3307032,200759
391,19590240,22897442,3307202,196632
392,19686297,22996693,3310396,205478
393,19792584,23097785,3305201,201692
394,19893239,23199005,3305766,195186
395,19987289,23299028,3311739,206896
396,20094222,23399338,3305116,195127
397,20189075,23500090,3311015,206950
398,20295333,23600110,3304777,200465
399,20395813,23701108,3305295,201813
400,20496662,23802123,3305461,201559
401,20597267,23901449,3304182,190273
402,20688263,24003270,3315007,205775
403,20792277,24103093,3310816,205367
404,20897880,24204021,3306141,200996
405,20998006,24304117,3306111,201734
406,21099682,24404326,3304644,196934
407,21196440,24505370,3308930,199501
408,21294958,24606326,3311368,207209
409,21401268,24707081,3305813,200121
410,21500717,24807072,3306355,201532
411,21602319,24907063,3304744,200563
412,21702926,25007974,3305048,201069
413,21803121,25108192,3305071,195360
414,21898300,25209368,3311068,207226
415,22004405,25309903,3305498,198624
416,22102554,25409948,3307394,202049
417,22204656,25510084,3305428,201687
418,22306240,25611068,3304828,194613
419,22399933,25711967,3312034,200289
420,22499360,25812351,3312991,208831
421,22607841,25913384,3305543,201302
422,22708166,26014010,3305844,200321
423,22807946,26113979,3306033,201163
424,22909174,26215098,3305924,196578
425,23004694,26314394,3309700,199466
426,23104925,26415620,3310695,207027
427,23210786,26516653,3305867,201504
428,23311294,26616633,3305339,200430
429,23411805,26717585,3305780,201519
430,23512411,26816884,3304473,198404
431,23611551,26918623,3307072,197201
432,23707069,27019024,3311955,206911
433,23813614,27119476,3305862,196224
434,23909470,27219627,3310157,205412
