step,start,end,latency,execution
816,36408374,36577242,168868,83372
817,36449619,36618339,168720,83622
818,36492212,36660899,168687,85163
819,36534889,36703725,168836,85313
820,36577416,36745755,168339,82928
821,36618370,36788161,169791,84864
822,36660909,36830194,169285,84603
823,36703559,36872354,168795,84669
824,36746136,36915267,169131,85431
825,36788729,36956535,167806,83769
826,36831278,36998871,167593,84814
827,36873819,37041263,167444,83994
828,36915471,37084170,168699,83922
829,36956565,37126557,169992,84904
830,36999153,37169449,170296,85392
831,37041723,37211759,170036,84824
832,37084300,37254455,170155,85171
833,37126846,37295747,168901,83842
834,37169455,37337230,167775,84063
835,37212089,37380150,168061,85378
836,37254596,37422369,167773,83143
837,37295583,37464442,168859,83897
838,37337477,37506901,169424,85062
839,37380162,37549797,169635,85410
840,37422747,37591894,169147,84573
841,37465292,37633099,167807,83671
842,37507806,37675581,167775,84945
843,37550356,37718650,168294,85575
844,37592915,37761295,168380,83515
845,37633855,37802680,168825,83879
846,37676389,37845309,168920,85152
847,37718973,37887921,168948,85071
848,37761473,37930201,168728,83420
849,37802686,37972353,169667,84719
850,37845333,38014571,169238,84746
851,37887944,38056803,168859,84772
852,37930583,38099525,168942,85233
853,37973164,38140991,167827,83963
854,38015711,38183225,167514,84691
855,38058254,38225624,167370,84855
856,38100761,38268481,167720,83751
857,38141725,38310884,169159,84887
858,38184279,38353649,169370,85249
859,38226833,38395721,168888,84521
860,38269352,38438272,168920,85029
861,38311900,38481275,169375,85426
862,38354394,38523549,169155,84800
863,38396990,38566448,169458,85397
864,38439559,38608546,168987,84552
865,38482083,38649696,167613,83638
866,38524620,38692219,167599,84997
867,38567180,38734320,167140,84553
868,38609685,38777148,167463,83709
869,38650659,38818544,167885,83869
870,38693182,38860907,167725,84832
871,38735723,38903933,168210,85483
872,38778232,38946880,168648,83843
