iteration,start,end,latency,execution
905,2164025,2361468,197443,19881
906,2166076,2363538,197462,19976
907,2168125,2365579,197454,20443
908,2170176,2367646,197470,21656
909,2172796,2369690,196894,18968
910,2174253,2371735,197482,20144
911,2176342,2373793,197451,20396
912,2178406,2375839,197433,20729
913,2180459,2377896,197437,19812
914,2182483,2379942,197459,19912
915,2184534,2381997,197463,20338
916,2186578,2384028,197450,20564
917,2188610,2386070,197460,19855
918,2190664,2388115,197451,19937
919,2192692,2390193,197501,20268
920,2194733,2392236,197503,21261
921,2197157,2394293,197136,19036
922,2198740,2396352,197612,20013
923,2200777,2398406,197629,20288
924,2202823,2400455,197632,20569
925,2204815,2402514,197699,20306
926,2206849,2404583,197734,19622
927,2208862,2406668,197806,20502
928,2210936,2408702,197766,20684
929,2212922,2410768,197846,19937
930,2214977,2412801,197824,20074
931,2217003,2414814,197811,20216
932,2219037,2416872,197835,20851
933,2221533,2418919,197386,19348
934,2223085,2420975,197890,20430
935,2225106,2423042,197936,20087
936,2227243,2425093,197850,20610
937,2229250,2427150,197900,19914
938,2231296,2429196,197900,19867
939,2233362,2431244,197882,20321
940,2235466,2433278,197812,20753
941,2237505,2435326,197821,19744
942,2239551,2437339,197788,19975
943,2241586,2439307,197721,20093
944,2243650,2441327,197677,20631
945,2246091,2443344,197253,19555
946,2247737,2445383,197646,20065
947,2249711,2447398,197687,20245
948,2251776,2449440,197664,20220
949,2253773,2451507,197734,19998
950,2255816,2453528,197712,20002
951,2257815,2455571,197756,20164
952,2259837,2457590,197753,20519
953,2261828,2459627,197799,19743
954,2263871,2461683,197812,20024
955,2265880,2463758,197878,20246
956,2267929,2465807,197878,20667
957,2270473,2467855,197382,19656
958,2271924,2469910,197986,20370
959,2274003,2471968,197965,20559
960,2276013,2474000,197987,20101
961,2278067,2476041,197974,20362
962,2280103,2478071,197968,20070
963,2282129,2480096,197967,20139
964,2284169,2482122,197953,19959
965,2286175,2484126,197951,20113
966,2288226,2486126,197900,20578
967,2290210,2488120,197910,19540
968,2292213,2490119,197906,20738
969,2294693,2492091,197398,19228
970,2296235,2494131,197896,20184
971,2298287,2496196,197909,20345
972,2300356,2497568,197212,18149
973,2302430,2498959,196529,18241
974,2304476,2500347,195871,18155
975,2306524,2501743,195219,18138
976,2308574,2503123,194549,18116
977,2310589,2504518,193929,18288
978,2312643,2505892,193249,18137
979,2314664,2507305,192641,18321
980,2316746,2508693,191947,18366
981,2319046,2510085,191039,17989
982,2320813,2511471,190658,18201
983,2322870,2512857,189987,18247
984,2324930,2514231,189301,18077
985,2326975,2515620,188645,18196
986,2329013,2517006,187993,18200
987,2331037,2518383,187346,18157
988,2333020,2519766,186746,18240
989,2335103,2521156,186053,18238
990,2337147,2522530,185383,18303
991,2339208,2523923,184715,18364
992,2341259,2525300,184041,18161
993,2343327,2526685,183358,18243
994,2345388,2528041,182653,18106
995,2347456,2529407,181951,18105
996,2349534,2530771,181237,18034
997,2351593,2532130,180537,18106
998,2353679,2533499,179820,18630
999,2356341,2534877,178536,17761
1000,2358002,2536243,178241,18254
