iteration,start,end,latency,execution
547,20369947,28900034,8530087,629162
548,20422861,28952654,8529793,611377
549,20468648,29004023,8535375,647059
550,20526847,29056696,8529849,640734
551,20579882,29109642,8529760,629428
552,20627737,29162747,8535010,614884
553,20683709,29215648,8531939,621231
554,20731099,29268487,8537388,658139
555,20789569,29321290,8531721,616437
556,20843166,29374309,8531143,623303
557,20895812,29427263,8531451,653446
558,20947916,29480365,8532449,635978
559,21001053,29533351,8532298,629998
560,21054022,29586161,8532139,605048
561,21099548,29638790,8539242,655199
562,21158031,29692013,8533982,639883
563,21211242,29744914,8533672,636260
564,21264047,29797998,8533951,628301
565,21309846,29850936,8541090,645777
566,21368968,29903825,8534857,632665
567,21421774,29956202,8534428,613767
568,21474757,30007657,8532900,647514
569,21528050,30060628,8532578,626871
570,21573008,30113778,8540770,640530
571,21631759,30166730,8534971,634697
572,21684127,30219374,8535247,613990
573,21737391,30270554,8533163,649405
574,21790353,30323142,8532789,634131
575,21843275,30376339,8533064,613355
576,21896491,30429359,8532868,644267
577,21942464,30482197,8539733,598793
578,22001326,30535131,8533805,664290
579,22054162,30588049,8533887,627105
580,22099507,30640908,8541401,635302
581,22158796,30693817,8535021,629769
582,22203287,30746960,8543673,642036
583,22262962,30800122,8537160,634240
584,22315008,30853718,8538710,591386
585,22367520,30904704,8537184,658403
586,22420843,30957539,8536696,638700
587,22473800,31010626,8536826,614670
588,22526855,31063648,8536793,638912
589,22571538,31116727,8545189,645351
590,22630687,31169478,8538791,634597
591,22683395,31222786,8539391,629125
592,22728590,31274188,8545598,631633
593,22788054,31327235,8539181,633603
594,22833597,31380418,8546821,640855
595,22892519,31433263,8540744,636340
596,22945350,31485971,8540621,614556
597,22998512,31537160,8538648,656529
598,23062117,31589893,8527776,628191
599,23109657,31642948,8533291,613457
600,23163015,31696006,8532991,648994
601,23216123,31749041,8532918,612540
602,23268798,31801789,8532991,648858
603,23321720,31854813,8533093,635270
604,23374697,31907629,8532932,628744
605,23428253,31960506,8532253,638918
606,23480577,32013473,8532896,634413
607,23533395,32066514,8533119,628974
608,23586233,32119599,8533366,622141
609,23639334,32172207,8532873,622947
610,23692435,32225080,8532645,655008
611,23745374,32277936,8532562,634294
612,23798326,32329344,8531018,627261
613,23844215,32382381,8538166,619450
614,23902876,32435120,8532244,648375
615,23955994,32488087,8532093,633897
616,24008770,32540017,8531247,607169
