iteration,start,end,latency,execution
836,35441491,43932042,8490551,511544
837,35495160,43984408,8489248,534660
838,35536349,44037610,8501261,510183
839,35590132,44090622,8500490,500950
840,35640722,44143612,8502890,570981
841,35701843,44196641,8494798,520396
842,35754152,44249527,8495375,503143
843,35807098,44302280,8495182,537332
844,35848787,44355105,8506318,542703
845,35910824,44408332,8497508,529983
846,35963981,44461330,8497349,517508
847,36005608,44513949,8508341,526950
848,36067750,44565334,8497584,530716
849,36121119,44617776,8496657,496658
850,36162905,44671014,8508109,542114
851,36224849,44723923,8499074,538568
852,36277715,44777050,8499335,528552
853,36330529,44830018,8499489,519315
854,36383318,44883044,8499726,534922
855,36436499,44935652,8499153,467397
856,36478054,44988564,8510510,576229
857,36540294,45041713,8501419,504901
858,36593495,45094579,8501084,522523
859,36646581,45147483,8500902,538477
860,36699291,45200504,8501213,536542
861,36752619,45253305,8500686,497826
862,36794116,45306247,8512131,534409
863,36855991,45359205,8503214,545942
864,36909026,45412121,8503095,527037
865,36962066,45464936,8502870,518453
866,37014674,45515933,8501259,506818
867,37066798,45568247,8501449,512184
868,37109010,45620945,8511935,530101
869,37170519,45673861,8503342,547081
870,37223865,45726921,8503056,483191
871,37276998,45779814,8502816,538823
872,37329682,45832884,8503202,552345
873,37383185,45885473,8502288,518395
874,37424606,45938614,8514008,518774
875,37476039,45991286,8515247,537727
876,37531283,46043607,8512324,533292
877,37590591,46096534,8505943,529334
878,37643531,46149622,8506091,529961
879,37696616,46202183,8505567,493372
880,37737351,46255285,8517934,550756
881,37794660,46308245,8513585,507271
882,37852232,46361294,8509062,508196
883,37894605,46414227,8519622,557851
884,37956324,46467301,8510977,530707
885,38009708,46519621,8509913,493597
886,38051327,46570910,8519583,554105
887,38112809,46623927,8511118,495193
888,38165965,46676954,8510989,555205
889,38218490,46729912,8511422,519555
890,38270833,46782955,8512122,509798
891,38323912,46835545,8511633,538149
892,38365718,46888408,8522690,538588
893,38427576,46941584,8514008,510116
894,38480579,46994531,8513952,525779
895,38533301,47047309,8514008,546506
896,38586498,47100468,8513970,527777
897,38640030,47153075,8513045,501547
898,38681537,47206289,8524752,523894
899,38743377,47259081,8515704,524776
900,38796344,47312059,8515715,537689
901,38849087,47364289,8515202,534247
902,38902056,47417297,8515241,493430
903,38955203,47469900,8514697,538740
904,38996852,47522565,8525713,544362
905,39059163,47574009,8514846,528948
906,39112383,47626980,8514597,517841
907,39154213,47679995,8525782,538205
908,39216066,47732809,8516743,527345
909,39269576,47785518,8515942,527855
910,39322078,47838646,8516568,530088
911,39374602,47891338,8516736,484758
912,39427802,47943639,8515837,546522
913,39480867,47996541,8515674,535110
914,39533614,48049538,8515924,508369
915,39586762,48102218,8515456,548867
916,39639931,48155216,8515285,530112
917,39692732,48208272,8515540,505012
918,39745734,48261171,8515437,546576
919,39798361,48314281,8515920,508925
920,39839891,48367369,8527478,545585
921,39902815,48419914,8517099,517921
922,39944728,48472645,8527917,527345
923,40006188,48523989,8517801,535694
924,40059243,48576997,8517754,528901
925,40111875,48629972,8518097,521858
926,40164312,48683018,8518706,528512
927,40217095,48735620,8518525,535664
928,40270205,48788462,8518257,527307
929,40323027,48841400,8518373,491095
930,40375108,48894483,8519375,515074
931,40416847,48947651,8530804,558186
932,40478885,49000531,8521646,523581
933,40520972,49053229,8532257,537297
934,40582950,49106277,8523327,506320
935,40625601,49159205,8533604,540156
936,40680359,49212234,8531875,535606
937,40739878,49264967,8525089,529146
938,40792860,49316101,8523241,525321
939,40845858,49368937,8523079,530051
940,40899085,49421969,8522884,526698
941,40951391,49475005,8523614,527062
942,41004367,49527891,8523524,529443
943,41057336,49580730,8523394,498712
944,41110176,49633977,8523801,536498
945,41163651,49686562,8522911,532915
946,41204621,49739655,8535034,525887
947,41265025,49792426,8527401,538391
948,41319093,49845552,8526459,529551
949,41371970,49898221,8526251,502738
950,41424954,49949597,8524643,529499
951,41478085,50002228,8524143,535063
952,41519735,50055109,8535374,537000
953,41581941,50108182,8526241,529582
954,41634474,50161339,8526865,518287
955,41676081,50214296,8538215,537409
956,41738529,50267323,8528794,527851
957,41792175,50319945,8527770,519069
958,41834947,50372985,8538038,529488
959,41887620,50425885,8538265,537780
960,41948570,50478918,8530348,527513
961,42001196,50531984,8530788,501315
962,42054420,50584363,8529943,528021
963,42107192,50635732,8528540,537866
964,42148894,50688448,8539554,535578
965,42210966,50741652,8530686,528347
966,42263293,50794183,8530890,514400
967,42304910,50845219,8540309,537597
968,42366944,50897533,8530589,511307
969,42420487,50950607,8530120,527562
970,42473130,51003095,8529965,540503
971,42526054,51056304,8530250,529225
972,42578956,51109253,8530297,527776
973,42631629,51162284,8530655,526980
974,42684594,51214902,8530308,528350
975,42737687,51266232,8528545,508957
976,42779648,51318909,8539261,536595
977,42841513,51371940,8530427,535036
978,42894755,51424911,8530156,517108
979,42936399,51477951,8541552,538737
980,42997918,51530931,8533013,529240
981,43051832,51583931,8532099,499656
982,43093086,51636622,8543536,532034
983,43155142,51689526,8534384,546545
984,43208678,51742615,8533937,528410
985,43261363,51795529,8534166,529860
986,43314366,51848568,8534202,509072
987,43366821,51901027,8534206,527659
988,43420083,51953962,8533879,543446
989,43473261,52005247,8531986,528050
990,43526152,52058292,8532140,529772
991,43579196,52111244,8532048,530270
992,43632166,52164247,8532081,527110
993,43684830,52217230,8532400,511883
994,43728671,52269953,8541282,529282
995,43781629,52322932,8541303,542552
996,43841935,52375893,8533958,527087
997,43894836,52428926,8534090,528834
998,43947867,52481955,8534088,526054
999,44000112,52534381,8534269,529002
1000,44053418,52587294,8533876,508572
