step,start,end,latency,execution
345,12835317,14549059,1713742,78839
346,12872644,14591985,1719341,78979
347,12908754,14633052,1724298,77724
348,12945473,14675440,1729967,80030
349,12983169,14717602,1734433,78183
350,13019255,14759751,1740496,78742
351,13055932,14801852,1745920,79784
352,13093698,14844021,1750323,79711
353,13131298,14886052,1754754,77901
354,13167223,14928254,1761031,79689
355,13204782,14969475,1764693,79022
356,13242646,15011635,1768989,79729
357,13280299,15053695,1773396,79703
358,13317999,15096170,1778171,78461
359,13354059,15139269,1785210,80608
360,13391624,15181411,1789787,78148
361,13427694,15223346,1795652,78247
362,13464054,15266180,1802126,78570
363,13499867,15308672,1808805,79125
364,13536575,15351551,1814976,80583
365,13574335,15392975,1818640,77318
366,13610279,15435289,1825010,79334
367,13647389,15478305,1830916,80615
368,13685072,15519232,1834160,78514
369,13722718,15561720,1839002,80257
370,13760533,15604508,1843975,78807
371,13796609,15647304,1850695,80423
372,13834310,15689030,1854720,79555
373,13872198,15730385,1858187,78973
374,13909882,15772485,1862603,79764
375,13947630,15814872,1867242,79993
376,13985320,15857723,1872403,80502
377,14023028,15900622,1877594,78855
378,14059036,15941950,1882914,78442
379,14096195,15983529,1887334,79169
380,14133836,16026259,1892423,80326
381,14171517,16067456,1895939,78848
382,14209227,16108669,1899442,78936
383,14247013,16151347,1904334,80281
384,14284700,16193179,1908479,79443
385,14322356,16234243,1911887,77157
386,14358535,16275398,1916863,78780
387,14396221,16318246,1922025,80422
388,14433865,16359637,1925772,78964
389,14471469,16401850,1930381,78178
390,14507509,16443672,1936163,78825
391,14544595,16485022,1940427,79111
392,14582385,16527598,1945213,78356
393,14618220,16570437,1952217,79721
394,14655186,16611296,1956110,78493
395,14692879,16652923,1960044,79093
396,14730398,16695199,1964801,79739
397,14767933,16738278,1970345,80569
398,14805500,16780403,1974903,79990
399,14843448,16822324,1978876,79596
400,14881200,16864731,1983531,80029
401,14918868,16907653,1988785,78926
402,14954942,16949959,1995017,79633
403,14992351,16992927,2000576,80408
404,15029885,17034216,2004331,78994
405,15067647,17075329,2007682,78597
406,15105184,17117355,2012171,79509
407,15142759,17159556,2016797,80139
408,15180770,17200752,2019982,78743
409,15218374,17243229,2024855,80041
410,15256022,17284983,2028961,79434
411,15293760,17326436,2032676,78991
412,15331359,17368598,2037239,79738
413,15368993,17410733,2041740,78211
414,15405153,17453581,2048428,80364
415,15442740,17495154,2052414,79047
416,15480248,17538141,2057893,78970
417,15516312,17580560,2064248,79961
