iteration,start,end,latency,execution
769,32726047,32863482,137435,84115
770,32768630,32905177,136547,82902
771,32809918,32947567,137649,84997
772,32852584,32989429,136845,82898
773,32893687,33031513,137826,84778
774,32936453,33072765,136312,82405
775,32977668,33114751,137083,84623
776,33020385,33155814,135429,83808
777,33063193,33200763,137570,87597
778,33105910,33243575,137665,85463
779,33148633,33285246,136613,84918
780,33191938,33326533,134595,83906
781,33234590,33367576,132986,82079
782,33275684,33409611,133927,84143
783,33317839,33456803,138964,88367
784,33359083,33498985,139902,84665
785,33401638,33540095,138457,83810
786,33444393,33581585,137192,84160
787,33487130,33622286,135156,83431
788,33529906,33663827,133921,82526
789,33570947,33704558,133611,83465
790,33613715,33745831,132116,82184
791,33654670,33788276,133606,85760
792,33698031,33831174,133143,84072
793,33739277,33872345,133068,83891
794,33782055,33914594,132539,84980
795,33824833,33961602,136769,88071
796,33865953,34004100,138147,84854
797,33908380,34046538,138158,84980
798,33950976,34088508,137532,84741
799,33993846,34130008,136162,84121
800,34036500,34171774,135274,82889
801,34077703,34212422,134719,83318
802,34120405,34253951,133546,82632
803,34161574,34294628,133054,83607
804,34204534,34336182,131648,82683
805,34245723,34378265,132542,84734
806,34288418,34420172,131754,83071
807,34329653,34461497,131844,83975
808,34372353,34503932,131579,85189
809,34415153,34551562,136409,88787
810,34456376,34593080,136704,84177
811,34499103,34633917,134814,83481
812,34541792,34675679,133887,82855
813,34582942,34716272,133330,83242
814,34625624,34757681,132057,82532
815,34666804,34798556,131752,84023
816,34709977,34840122,130145,82483
817,34750935,34882264,131329,84828
818,34793669,34925043,131374,83749
819,34834713,34966414,131701,84056
820,34877471,35008638,131167,84918
821,34920211,35055683,135472,88066
822,34961315,35097221,135906,84252
823,35004093,35137917,133824,83481
824,35046910,35179300,132390,82349
825,35087933,35223430,135497,86752
826,35130604,35265718,135114,83344
827,35171733,35308727,136994,86294
828,35215073,35349817,134744,83752
829,35257833,35391989,134156,84862
830,35300573,35434302,133729,83245
831,35341562,35479255,137693,87529
832,35384208,35521552,137344,85020
833,35427004,35562237,135233,83280
834,35469645,35604163,134518,84711
835,35512487,35645406,132919,83881
836,35555159,35686491,131332,82089
837,35596220,35727926,131706,83921
838,35638738,35769535,130797,82754
839,35679940,35810249,130309,83281
840,35722532,35851665,129133,82600
841,35763771,35893937,130166,84739
842,35806284,35935900,129616,83081
843,35847489,35977275,129786,83878
844,35890043,36019641,129598,85079
845,35932802,36067359,134557,88702
846,35973872,36109139,135267,84450
847,36016608,36150434,133826,84012
848,36059358,36191264,131906,81838
849,36100425,36233665,133240,85055
850,36143129,36274447,131318,81822
851,36184221,36315499,131278,84232
852,36227460,36357426,129966,84447
853,36270026,36398995,128969,82604
854,36311112,36441588,130476,85368
855,36353935,36483113,129178,82696
856,36395165,36524262,129097,83829
857,36437871,36565569,127698,82393
858,36479091,36607592,128501,84740
859,36521956,36648680,126724,82528
860,36563448,36691055,127607,85013
861,36606138,36741350,135212,91477
862,36647389,36783469,136080,84713
863,36690052,36825261,135209,85085
864,36733400,36866534,133134,83984
865,36776169,36907572,131403,83743
866,36818900,36948825,129925,82484
867,36860187,36990957,130770,84846
868,36902948,37033302,130354,83479
869,36944155,37080207,136052,89422
870,36986740,37121494,134754,83917
871,37029422,37162597,133175,83791
872,37072170,37204958,132788,85074
