iteration,start,end,latency,execution
708,29788756,30499500,710744,304436
709,29830871,30541609,710738,325358
710,29873276,30584126,710850,284501
711,29915581,30627095,711514,283865
712,29957875,30668969,711094,296089
713,30000210,30710217,710007,286875
714,30042495,30751751,709256,294915
715,30084872,30794437,709565,291056
716,30127152,30835814,708662,291182
717,30167948,30878223,710275,317780
718,30210378,30920999,710621,268531
719,30252700,30963114,710414,286019
720,30293459,31004386,710927,290517
721,30335529,31046673,711144,299473
722,30376585,31088701,712116,310045
723,30419219,31130952,711733,266459
724,30459909,31173076,713167,311356
725,30501908,31215344,713436,289490
726,30544387,31257384,712997,299040
727,30586950,31299804,712854,291108
728,30629813,31342840,713027,285817
729,30670489,31385906,715417,313403
730,30712461,31428231,715770,279758
731,30755062,31471078,716016,283023
732,30795775,31513362,717587,309816
733,30838343,31555435,717092,314201
734,30881009,31597678,716669,275502
735,30923701,31639775,716074,283839
736,30964432,31682550,718118,291823
737,31006404,31724057,717653,313576
738,31049476,31766436,716960,296610
739,31092053,31808919,716866,299290
740,31134465,31850499,716034,311122
741,31177001,31892743,715742,293578
742,31219421,31934873,715452,282079
743,31261977,31977169,715192,299611
744,31304504,32020127,715623,298922
745,31347060,32062427,715367,308276
746,31389597,32105313,715716,300438
747,31432112,32147888,715776,290128
748,31474537,32190389,715852,288216
749,31517039,32231912,714873,293873
750,31559552,32274260,714708,296474
751,31602105,32317046,714941,288683
752,31644611,32358179,713568,289312
753,31685449,32400803,715354,319656
754,31728141,32443642,715501,274768
755,31770655,32485989,715334,283738
756,31811265,32528035,716770,311474
757,31853991,32570111,716120,309201
758,31896543,32612472,715929,302368
759,31939032,32655444,716412,291296
760,31981591,32697717,716126,289343
761,32024125,32739787,715662,290996
762,32066587,32782064,715477,297779
763,32109138,32824842,715704,289313
764,32151639,32866292,714653,284840
765,32192290,32908480,716190,319588
766,32234612,32950847,716235,273389
767,32277231,32993738,716507,286674
768,32318022,33035864,717842,311910
769,32360927,33078235,717308,312526
770,32403507,33121152,717645,303822
771,32446280,33163328,717048,289513
772,32488899,33206026,717127,288886
773,32531402,33247487,716085,291068
774,32573948,33289669,715721,296795
775,32616449,33331814,715365,300085
776,32658968,33372955,713987,310470
777,32701531,33415327,713796,297191
778,32744040,33457485,713445,270428
779,32786502,33500271,713769,285130
780,32827253,33542856,715603,310070
781,32869702,33585074,715372,313432
782,32912231,33628085,715854,300198
783,32954752,33671006,716254,290514
784,32997366,33713882,716516,288985
785,33039911,33755275,715364,291843
786,33082366,33797586,715220,297847
787,33124909,33840169,715260,286531
788,33167419,33881656,714237,286715
789,33208058,33923780,715722,320726
790,33250368,33966057,715689,273371
791,33292918,34007143,714225,283394
792,33333663,34049676,716013,312665
793,33376368,34091729,715361,312518
794,33418845,34134072,715227,297974
795,33461387,34177142,715755,294223
796,33503930,34220036,716106,287973
797,33546439,34261369,714930,290566
798,33588936,34303270,714334,296805
799,33631495,34345370,713875,285964
800,33674052,34386884,712832,287296
801,33714837,34429088,714251,312198
802,33757068,34472048,714980,281714
803,33799942,34514222,714280,285498
804,33840818,34556441,715623,313833
805,33883712,34598711,714999,282422
806,33926353,34641642,715289,299786
807,33967232,34684175,716943,313963
808,34010024,34727088,717064,289725
809,34052592,34769459,716867,292229
810,34095067,34812211,717144,298003
811,34137615,34854356,716741,286755
812,34180210,34896641,716431,288560
813,34221109,34938684,717575,322983
814,34263888,34981076,717188,271448
815,34306432,35024026,717594,286252
816,34347158,35066436,719278,308971
817,34389479,35109372,719893,315097
818,34432080,35151710,719630,315601
819,34474786,35194799,720013,277424
820,34517338,35237332,719994,289438
821,34559906,35279057,719151,290609
822,34602362,35321877,719515,298101
823,34644942,35363808,718866,299643
824,34687464,35405478,718014,307908
825,34730054,35447509,717455,299410
826,34772592,35489587,716995,281877
827,34815183,35531765,716582,300241
828,34857713,35574103,716390,294577
829,34900246,35616120,715874,311581
830,34942753,35658302,715549,313856
831,34985320,35700581,715261,276362
832,35027808,35742804,714996,288858
833,35070371,35785777,715406,292655
834,35112877,35828042,715165,296652
835,35155393,35870915,715522,287842
836,35197965,35913307,715342,290954
837,35238812,35955522,716710,320919
838,35281787,35997789,716002,274667
839,35324658,36039813,715155,284287
840,35365424,36082153,716729,304805
841,35407463,36125031,717568,316725
842,35450149,36167526,717377,314918
843,35492706,36210457,717751,279124
844,35535233,36252867,717634,288086
845,35577756,36295647,717891,292671
846,35620264,36337694,717430,297024
847,35662799,36379883,717084,299425
848,35705342,36421255,715913,309530
849,35747870,36463291,715421,297068
850,35790369,36505341,714972,280916
851,35832830,36547458,714628,300199
852,35875368,36589781,714413,293501
853,35917889,36632151,714262,313066
854,35960404,36675160,714756,317527
855,36002937,36717377,714440,274227
856,36045485,36760203,714718,289196
857,36088069,36802545,714476,291695
858,36130610,36844578,713968,296652
859,36173204,36887442,714238,299486
860,36215663,36928901,713238,309247
861,36258179,36970393,712214,295302
862,36300684,37013197,712513,271661
863,36343217,37055417,712200,284298
864,36383856,37097697,713841,308873
865,36425942,37139743,713801,313839
866,36468473,37182090,713617,315507
867,36511008,37224897,713889,276097
868,36553565,37267404,713839,299952
869,36596123,37310429,714306,280458
870,36638610,37353419,714809,298493
871,36681147,37395500,714353,298338
872,36723705,37436849,713144,309583
873,36766245,37479144,712899,296423
