step,start,end,latency,execution
279,12560907,12767220,206313,103279
280,12605980,12809015,203035,86085
281,12650320,12867195,216875,101242
282,12693435,12909350,215915,86463
283,12737796,12967131,229335,100968
284,12781058,13008360,227302,85663
285,12825530,13067820,242290,102406
286,12868517,13109954,241437,86449
287,12912900,13168250,255350,102849
288,12957485,13210397,252912,85157
289,13000566,13267896,267330,101976
290,13045099,13309161,264062,84233
291,13088120,13369201,281081,104843
292,13132969,13411145,278176,84977
293,13176065,13469140,293075,102503
294,13220624,13511170,290546,86552
295,13265192,13570505,305313,102396
296,13308329,13612946,304617,86895
297,13352837,13670518,317681,100621
298,13395942,13712032,316090,85921
299,13440379,13771234,330855,102291
300,13483527,13812146,328619,85469
301,13528138,13872179,344041,104421
302,13572581,13913003,340422,85069
303,13616864,13970904,354040,101248
304,13660284,14012184,351900,85728
305,13704763,14072424,367661,103373
306,13747963,14114330,366367,86407
307,13792518,14171705,379187,100384
308,13835569,14212987,377418,86035
309,13880354,14273078,392724,103288
310,13923621,14314883,391262,86275
311,13968147,14373407,405260,101790
312,14011470,14414863,403393,85911
313,14055979,14473332,417353,102807
314,14100375,14513847,413472,84992
315,14144884,14574142,429258,103501
316,14188127,14616237,428110,85044
317,14231141,14674857,443716,102890
318,14275475,14717167,441692,85339
319,14318551,14774162,455611,100359
320,14361982,14815147,453165,85447
321,14406518,14874963,468445,102688
322,14449519,14917088,467569,86636
323,14494083,14976016,481933,101818
324,14537037,15018135,481098,86230
325,14581212,15074846,493634,101198
326,14625776,15116148,490372,85930
327,14670456,15179042,508586,107834
328,14715600,15222402,506802,88008
329,14760307,15279033,518726,99648
330,14803400,15321442,518042,87041
331,14848109,15380027,531918,102985
332,14892584,15422463,529879,86749
333,14936963,15481080,544117,102881
334,14981291,15524038,542747,87381
335,15026635,15582118,555483,103852
336,15072462,15625134,552672,86623
337,15630191,15869211,239020,281679
338,15672881,15910075,237194,84177
339,15716248,15951698,235450,86790
340,15761469,15998209,236740,89636
341,15804633,16040026,235393,85239
342,15848118,16080810,232692,85443
343,15892811,16130644,237833,92930
344,15935970,16173523,237553,87529
345,15980662,16216118,235456,85769
346,16023917,16273179,249262,101650
347,16068543,16315352,246809,85197
348,16111643,16358329,246686,87596
349,16156340,16414280,257940,100546
350,16201009,16456564,255555,85134
351,16243931,16498515,254584,86665
352,16288721,16540715,251994,86715
353,16333313,16582931,249618,86761
354,16377917,16625671,247754,87082
355,16422336,16671014,248678,89611
356,16466658,16712857,246199,86372
357,16511277,16754182,242905,85610
358,16555615,16796259,240644,86466
359,16600068,16837645,237577,85808
360,16644522,16878660,234138,84011
361,16687576,16930559,242983,96245
362,16731977,16972464,240487,84917
363,16775062,17015122,240060,87517
364,16819975,17067182,247207,95041
365,16863031,17109155,246124,86252
366,16907377,17151422,244045,86619
367,16951804,17201414,249610,94298
368,16996186,17243623,247437,86654
369,17040702,17285800,245098,86627
370,17085228,17334282,249054,92768
371,17129590,17376997,247407,87051
372,17173998,17419066,245068,86512
373,17218515,17467061,248546,92311
374,17262906,17508955,246049,86248
375,17307333,17550236,242903,85705
376,17351811,17601110,249299,95187
377,17396194,17642403,246209,85814
378,17440767,17683713,242946,85841
379,17485359,17725673,240314,86302
380,17529735,17767134,237399,84524
381,17572854,17809325,236471,86659
382,17617376,17854491,237115,88225
383,17660509,17896213,235704,86099
384,17704914,17938008,233094,84824
385,17748005,17984713,236708,91118
386,17792470,18026620,234150,86329
387,17836953,18068971,232018,86827
388,17881484,18118087,236603,92296
389,17924721,18158985,234264,85363
390,17969218,18200489,231271,84648
391,18012426,18253152,240726,97144
392,18056938,18294480,237542,84149
393,18099820,18337054,237234,86962
394,18144262,18382024,237762,88101
395,18187458,18422813,235355,85209
396,18231909,18464294,232385,84634
397,18275131,18511820,236689,91808
398,18319460,18553643,234183,86191
399,18363891,18595062,231171,85882
400,18408387,18644416,236029,92573
401,18451662,18685660,233998,85687
402,18496137,18726645,230508,84095
403,18539307,18779431,240124,97226
404,18583778,18821234,237456,84877
405,18626913,18863009,236096,86059
406,18671249,18908016,236767,87883
407,18714201,18949373,235172,85714
408,18758590,18991127,232537,84801
409,18801698,19039729,238031,92976
410,18846126,19081803,235677,86413
411,18890521,19122938,232417,85315
412,18934732,19171224,236492,91319
413,18977825,19212799,234974,86074
414,19022376,19254645,232269,84984
415,19065578,19300146,234568,89949
416,19110058,19341468,231410,84439
417,19153231,19384024,230793,86991
418,19197720,19434707,236987,93924
419,19241036,19475576,234540,85371
420,19285567,19517215,231648,84708
421,19328696,19572463,243767,99694
422,19373218,19614932,241714,86865
423,19417686,19656382,238696,85944
424,19462213,19708156,245943,94877
425,19505376,19750202,244826,86349
426,19549749,19792115,242366,86215
427,19594122,19839500,245378,91828
428,19638597,19881596,242999,85163
429,19681729,19923889,242160,86720
430,19726231,19966148,239917,86588
431,19770634,20007087,236453,85355
432,19815080,20048700,233620,84661
433,19858182,20102096,243914,97683
434,19902545,20143339,240794,85576
435,19946928,20184872,237944,85923
436,19991364,20227626,236262,85618
437,20034291,20270391,236100,87151
438,20078742,20313104,234362,86960
439,20123041,20368847,245806,98773
440,20166128,20411289,245161,86801
441,20210558,20453603,243045,86568
442,20254887,20496024,241137,86777
443,20299321,20537727,238406,86180
444,20343830,20579742,235912,85036
445,20386913,20630579,243666,95245
446,20431396,20673387,241991,87171
447,20475832,20714635,238803,85690
448,20520305,20765140,244835,93521
449,20563381,20807171,243790,86291
450,20607708,20849484,241776,86669
451,20652140,20897180,245040,92093
452,20696568,20938711,242143,84427
453,20739524,20980489,240965,86012
454,20783834,21021955,238121,85878
455,20828299,21064085,235786,86503
456,20872714,21105267,232553,84244
457,20915832,21153533,237701,92768
458,20960394,21195090,234696,86003
459,21004871,21237004,232133,85083
460,21048100,21291295,243195,98738
461,21092604,21333652,241048,85494
462,21135813,21375013,239200,85736
463,21180220,21426632,246412,94625
464,21223290,21468971,245681,86761
465,21267785,21510269,242484,85706
466,21312251,21558907,246656,93157
467,21356826,21600155,243329,84505
468,21400135,21641599,241464,85955
469,21444683,21684901,240218,86018
470,21487458,21727791,240333,86257
471,21530897,21770320,239423,86834
472,21575253,21821110,245857,93678
473,21618239,21863252,245013,86507
474,21662677,21905490,242813,86501
475,21707015,21954142,247127,92936
476,21751352,21996246,244894,86381
477,21795700,22038705,243005,86743
478,21840056,22081300,241244,86822
479,21884419,22122338,237919,85504
480,21928941,22164069,235128,84759
481,21972026,22214106,242080,94279
482,22016332,22256752,240420,87153
483,22060911,22299428,238517,87091
484,22105401,22351287,245886,96088
485,22149685,22393457,243772,85368
486,22192955,22435865,242910,86853
487,22237475,22484684,247209,93259
488,22281991,22527008,245017,86765
489,22326504,22569073,242569,86292
490,22370803,22618029,247226,93240
491,22415162,22659078,243916,85418
492,22459583,22701405,241822,86575
493,22503897,22746235,242338,89144
494,22548286,22788979,240693,87136
495,22592750,22831769,239019,87057
496,22637069,22882656,245587,93818
497,22680075,22924864,244789,86556
498,22724496,22967088,242592,86608
499,22768956,23014144,245188,91282
500,22813256,23056760,243504,87885
501,22858598,23099305,240707,85014
